Nom_exploitant,Raison_sociale,Description_infraction,Adresse_lieu_infraction,Type_etablissement,Information_etablissement,Date_infraction,Date_jugement,Date_publication,Amende,SOC_CD_LOI,SOC_NOM_LOI,SOC_CD_REGL,SOC_NOM_REGL,SOC_CD_ARTCL_INFRC,SOC_NOM_ARTCL_INFRC,SOC_CD_POURS,SOC_DESC_POURS,SOC_CD_REGRP_TYP_ENTT,SOC_DESC_REGRP_TYP_ENTT,Latitude,Longitude
BOUFFARD BENOIT,,"A TITRE DE PRODUCTEUR AGRICOLE, A FAIT DEFAUT DE DISPOSER DES VIANDES NON COMESTIBLES CONFORMEMENT A L'ARTICLE 7.3.1 DU REGLEMENT SUR LES ALIMENTS. (RECIDIVE)","146 ROUTE 243 RACINE, (QC) J0E1Y0",ELEVEUR BOVINS BOUCHERIE,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",12/15/2022 00:00:00,05/03/2024 00:00:00,05/16/2024 00:00:00,6000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,7.3.1               ,DISPOSITION DES VIANDES NON COMESTIBLES,1,MAPAQ,2,PRODUITS CARNÉS,48.5381737,-71.3892835
CHENIL LA POURSUITE INC.,,"ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.","1915 CHEMIN LAMBERT LEVIS, (QC) G7A2N4",BIEN-ETRE ANIMAL,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",10/26/2022 00:00:00,05/10/2024 00:00:00,05/23/2024 00:00:00,10000 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,               ,,5 al.1              ,BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS,1,MAPAQ,32,BIEN-ETRE ANIM.,46.6637682,-71.3801081
9443-3133 QUEBEC INC.,,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS, LES MATERIAUX ET LES USTENSILES SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES.","3530 BOUL. TASCHEREAU LONGUEUIL, (QC) J4V2H7",RESTAURANT,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",01/31/2023 00:00:00,02/29/2024 00:00:00,04/18/2024 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,21,RESTAURATION,45.4911838,-73.4762583
ROBERT CELINE,,"ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.","798 CHEMIN PETIT RANG SAINT-THOMAS, (QC) J0K3L0",BIEN-ETRE ANIMAL,,04/11/2023 00:00:00,09/16/2024 00:00:00,09/26/2024 00:00:00,5000 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,               ,,5 al.1              ,BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS,1,MAPAQ,32,BIEN-ETRE ANIM.,,
EPICERIE INTERNATIONALE AMINE INC.,EPICERIE INTERNATIONALE AMINE,"A EXPLOITE UN LIEU VISE A L'ARTICLE 2.1.1, QUI N'ETAIT PAS EXEMPT DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES RONGEURS ET LES INSECTES OU DE LEURS EXCREMENTS. (RECIDIVE)","299 ST-VALLIER OUEST QUEBEC, (QC) G1K1K4",MARCHE PROXIM.PERMIS MCF,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",03/09/2023 00:00:00,06/25/2024 00:00:00,07/11/2024 00:00:00,2000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2 al.1          ,INSECTES RONGEURS EXCREMENTS,1,MAPAQ,20,DÉTAIL,,
9209-9134 QUEBEC INC.,,A DETENU UN PRODUIT ALTERABLE A LA CHALEUR SANS LE REFROIDIR SANS RETARD OU SANS LE MAINTENIR CONSTAMMENT A UNE TEMPERATURE INTERNE ET AMBIANTE NE DEPASSANT PAS 4°C  JUSQU’A SA LIVRAISON AU CONSOMMATEUR.,"3630 BOUL. DE LA CONCORDE EST LAVAL, (QC) H7E2C9",RESTAURANT,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",11/09/2022 00:00:00,04/10/2024 00:00:00,04/18/2024 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,1.4.1 al.2          ,TEMPERATURE ALIMENTS ALTERABLES,1,MAPAQ,21,RESTAURATION,45.5970915,-73.6590601
RESTAURANT TAP TAP EXPRESSE INC.,,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS ET LES MATERIAUX SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES.","1820 CHEMIN DE CHAMBLY LONGUEUIL, (QC) J4J3X5",RESTAURANT SERVICE RAPIDE,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",01/16/2023 00:00:00,02/29/2024 00:00:00,04/18/2024 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,21,RESTAURATION,45.5297003,-73.4826286
9285-8836 QUEBEC INC.,LA CALEBASSE,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS, LES MATERIAUX ET LES USTENSILES SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES.","969 RUE MYRAND QUEBEC, (QC) G1V2W1",RESTAURANT,,03/28/2023 00:00:00,05/01/2024 00:00:00,05/16/2024 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,20,DÉTAIL,45.4591524,-73.8804414
2952-5656 QUEBEC INC.,MONTEGO RESTO CLUB,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS, LES MATERIAUX ET LES USTENSILES SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES. (RECIDIVE)","1460 RUE MAGUIRE QUEBEC, (QC) G1T1Z4",RESTAURANT,,02/02/2023 00:00:00,10/17/2024 00:00:00,10/25/2024 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,21,RESTAURATION,45.5254173,-73.5950023
9201-1055 QUEBEC INC.,HOUSTON CENTROPOLIS,"A EXPLOITE UN ETABLISSEMENT DE RESTAURATION OU DES PERSONNES, QUI SONT EN CONTACT AVEC LES PRODUITS OU AVEC LE MATERIEL ET LES EQUIPEMENTS EUX-MEMES EN CONTACT AVEC LES PRODUITS, NE S'ETAIENT PAS LAVEES LES MAINS ET AVANT-BRAS AVEC DE L'EAU CHAUDE ET DU SAVON LIQUIDE OU EN POUDRE DISPENSE PAR UN DISTRIBUTEUR, CHAQUE FOIS QU'IL Y A RISQUE DE CONTAMINATION POUR LES PRODUITS.","1739 AVENUE PIERRE-PELADEAU LAVAL, (QC) H7T2Y5",RESTAURANT,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",11/07/2022 00:00:00,09/19/2024 00:00:00,10/07/2024 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.3 al.1          ,LAVAGE DES MAINS,1,MAPAQ,21,RESTAURATION,45.5614057,-73.7413569
BLAIS EMMANUEL,,"ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.","2995 AVENUE ROYALE SAINT-CHARLES-DE-BELLECHASSE, (QC) G0R2T0",BIEN-ETRE ANIMAL,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",11/23/2022 00:00:00,11/26/2024 00:00:00,12/02/2024 00:00:00,2500 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,               ,,5 al.1              ,BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS,1,MAPAQ,32,BIEN-ETRE ANIM.,46.7835747,-70.9357525
NADEAU MICHEL,FERME NADEAU,"ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS. (RECIDIVE)","387 RANG ST-CHARLES EST SAINT-ALEXANDRE-DE-KAMOURASKA, (QC) G0L2G0",ELEVEUR BOVINS BOUCHERIE,,03/16/2023 00:00:00,12/10/2024 00:00:00,12/20/2024 00:00:00,2500 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,               ,,5 al.1              ,BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS,1,MAPAQ,2,PRODUITS CARNÉS,47.703129,-69.5822015
WEI FAN DA,,"ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.","9400 GRANDE-ALLEE LONGUEUIL, (QC) J3Y0C2",BIEN-ETRE ANIMAL,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",12/28/2022 00:00:00,07/09/2024 00:00:00,07/25/2024 00:00:00,2500 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,               ,,5 al.1              ,BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS,1,MAPAQ,32,BIEN-ETRE ANIM.,45.4392336,-73.3895063
RESTAURANT THANG LONG INC.,,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS, LES MATERIAUX ET LES USTENSILES SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES.","869 COTE D'ABRAHAM QUEBEC, (QC) G1R1A4",RESTAURANT,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",03/22/2023 00:00:00,05/01/2024 00:00:00,05/16/2024 00:00:00,750 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,21,RESTAURATION,46.8125714,-71.2170818
9385-9064 QUEBEC INC.,RESTAURANT SIAMTHAI,"A EXPLOITE UN ETABLISSEMENT OU DES PERSONNES, QUI SONT EN CONTACT AVEC LES PRODUITS OU AVEC LE MATERIEL ET LES EQUIPEMENTS EUX-MEMES EN CONTACT AVEC LES PRODUITS, NE S'ETAIENT PAS LAVEES LES MAINS ET AVANT-BRAS AVEC DE L'EAU CHAUDE ET DU SAVON LIQUIDE OU EN POUDRE DISPENSE PAR UN DISTRIBUTEUR, APRES AVOIR MANIPULE DES ALIMENTS CRUS ET CHAQUE FOIS QU'IL Y A RISQUE DE CONTAMINATION POUR LES PRODUITS.","502 BOUL. IBERVILLE REPENTIGNY, (QC) J6A6H9",RESTAURANT,,11/03/2022 00:00:00,04/12/2024 00:00:00,04/25/2024 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.3 al.1          ,LAVAGE DES MAINS,1,MAPAQ,21,RESTAURATION,45.7453037,-73.4472115
9313-2827 QUEBEC INC.,,"A EXPLOITE UN LIEU VISE A L'ARTICLE 2.1.1, QUI N'ETAIT PAS EXEMPT DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES RONGEURS ET LES INSECTES OU DE LEURS EXCREMENTS. (RECIDIVE)","334 RUE NOTRE-DAME REPENTIGNY, (QC) J6A2S2",RESTAURANT,,10/28/2022 00:00:00,04/12/2024 00:00:00,04/25/2024 00:00:00,2000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2 al.1          ,INSECTES RONGEURS EXCREMENTS,1,MAPAQ,21,RESTAURATION,45.730103,-73.4557674
BOLDUC ALAIN,,"ETANT GARDIEN, PROPRIETAIRE OU IMPORTATEUR D'ANIMAUX, NE LES A PAS IDENTIFIES OU FAIT IDENTIFIER ET MAINTENUS IDENTIFIES.","3351 CHEMIN STE-ANNE LEVIS, (QC) G6J1E8",ELEVEUR BOVINS BOUCHERIE,,11/24/2022 00:00:00,05/27/2024 00:00:00,06/03/2024 00:00:00,250 $,P-42,"Loi sur la protection sanitaire des animaux (RLRQ, chapitre P-42)",r.7.           ,REGL. SUR L'IDENTIFICATION ET TRACABILTE DE CERTAINS ANIMAUX,8 al.1              ,OBLIGATION D'IDENTIFIER UN ANIMAL,1,MAPAQ,2,PRODUITS CARNÉS,46.6603655,-71.2853679
9465-7079 QUEBEC INC.,BELLA PIZZA,A DETENU UN PRODUIT ALTERABLE A LA CHALEUR SANS LE REFROIDIR SANS RETARD OU SANS LE MAINTENIR CONSTAMMENT A UNE TEMPERATURE INTERNE ET AMBIANTE NE DEPASSANT PAS 4°C  JUSQU’A SA LIVRAISON AU CONSOMMATEUR.,"810 RUE NOTRE-DAME REPENTIGNY, (QC) J5Y1B6",RESTAURANT METS A EMPORTER,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",10/26/2022 00:00:00,05/28/2024 00:00:00,06/03/2024 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,1.4.1 al.2          ,TEMPERATURE ALIMENTS ALTERABLES,1,MAPAQ,21,RESTAURATION,45.7614272,-73.4236397
TETREAULT-BOUCHARD VERONIQUE,,"A EXPLOITE UN LIEU OU SONT RECUEILLIS DES CHIENS EN VUE DE LES TRANSFERER VERS UN NOUVEAU LIEU DE GARDE, DE LES EUTHANASIER OU DE LES FAIRE EUTHANASIER PAR UN TIERS SANS ETRE TITULAIRE D'UN PERMIS DELIVRE A CETTE FIN PAR LE MINISTRE.","1115 CHEMIN DE LA LIEVRE SUD MONT-LAURIER, (QC) J9L3G3",LRC - ANIMAUX COMPAGNIES,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",12/07/2022 00:00:00,06/19/2024 00:00:00,07/25/2024 00:00:00,2500 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,               ,,19                  ,PERMIS LIEUX DE RECUEIL ANIMAUX,1,MAPAQ,32,BIEN-ETRE ANIM.,46.4820865,-75.4995598
FOURNIER DIANE,,"ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.","905 CHEMIN DE TOURAINE SAINTE-JULIE, (QC) J3E1Y2",BIEN-ETRE ANIMAL,,12/19/2022 00:00:00,04/12/2024 00:00:00,04/25/2024 00:00:00,2500 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,               ,,5 al.1              ,BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS,1,MAPAQ,32,BIEN-ETRE ANIM.,45.6277174,-73.3390655
9082-7742 QUEBEC INC.,FERME JANEBERT (2000),"ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.","897 RANG 5 EST SAINT-EUGENE-DE-LADRIERE, (QC) G0L1P0",FERME LAITIERE,,03/17/2023 00:00:00,03/20/2024 00:00:00,04/18/2024 00:00:00,5000 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,               ,,5 al.1              ,BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS,1,MAPAQ,5,LAIT,48.2654821,-68.7451953
THEORET JULIAN,,"ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.","8553 12E AVENUE (MONTREAL) MONTREAL, (QC) H1Z3J1",PARTICU. ESPECES DIVERSES,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",05/09/2023 00:00:00,04/25/2024 00:00:00,05/09/2024 00:00:00,2500 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,               ,,5 al.1              ,BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS,2,MANDATAIRE SPA/SPCA,32,BIEN-ETRE ANIM.,45.5682222,-73.6175221
MATHIEU ANNIE,ANNIE-MO,"ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.","415 ROUTE 204 SAINT-JUST-DE-BRETENIERES, (QC) G0R3H0",BIEN-ETRE ANIMAL,,11/22/2022 00:00:00,05/03/2024 00:00:00,05/16/2024 00:00:00,2500 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,               ,,5 al.1              ,BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS,1,MAPAQ,32,BIEN-ETRE ANIM.,46.596677,-70.0645945
THEORET JULIAN,,"ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE LE BATIMENT, LA CAGE, L'ENCLOS, LE PARC, LA NICHE OU L'ABRI EN TENANT LIEU, L'ENVIRONNEMENT IMMEDIAT DE L'ANIMAL, AINSI QUE LES EQUIPEMENTS ET LES ACCESSOIRES QUI S'Y TROUVENT, SOIENT PROPRES ET EXEMPTS DE DECHETS.","8553 12E AVENUE MONTREAL, (QC) H1Z3J1",BIEN-ETRE ANIMAL,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",03/31/2023 00:00:00,04/25/2024 00:00:00,05/09/2024 00:00:00,1000 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,r.10.1         ,REGL. SUR LA SECURITE ET BIEN-ETRE CHATS ET CHIENS,29                  ,PROPRETÉ (CAGE/ENCLOS/PARC/NICHE/ABRI),2,MANDATAIRE SPA/SPCA,32,BIEN-ETRE ANIM.,45.5536317,-73.5796581
BAR RESTO LE BAOBAB S.E.N.C.,,A DETENU UN PRODUIT ALTERABLE A LA CHALEUR SANS LE REFROIDIR SANS RETARD OU SANS LE MAINTENIR CONSTAMMENT A UNE TEMPERATURE INTERNE ET AMBIANTE NE DEPASSANT PAS 4°C  JUSQU’A SA LIVRAISON AU CONSOMMATEUR.,"767 RUE D'ALMA SAGUENAY, (QC) G7H4E7",RESTAURANT,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",03/29/2023 00:00:00,04/04/2024 00:00:00,04/25/2024 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,1.4.1 al.2          ,TEMPERATURE ALIMENTS ALTERABLES,1,MAPAQ,21,RESTAURATION,48.4158884,-71.0500397
BAR RESTO LE BAOBAB S.E.N.C.,,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS ET LES MATERIAUX SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES.","767 RUE D'ALMA SAGUENAY, (QC) G7H4E7",RESTAURANT,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",03/29/2023 00:00:00,04/04/2024 00:00:00,04/25/2024 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,21,RESTAURATION,48.4158884,-71.0500397
PARROT GENEVIEVE,,"ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.","1847 AVENUE LORTIE QUEBEC, (QC) G1E3X2",BIEN-ETRE ANIMAL,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",01/31/2023 00:00:00,01/27/2025 00:00:00,02/10/2025 00:00:00,2500 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,               ,,5 al.1              ,BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS,1,MAPAQ,32,BIEN-ETRE ANIM.,46.8473341,-71.2073762
LABARRE JACQUES,,"ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.","146 RUE LASALLE NICOLET, (QC) J3T1H6",BIEN-ETRE ANIMAL,,05/24/2023 00:00:00,02/05/2025 00:00:00,02/17/2025 00:00:00,2500 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,               ,,5 al.1              ,BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS,1,MAPAQ,32,BIEN-ETRE ANIM.,,
BEAUDIN CLAUDE,,ETAIT GARDIEN DE 15 CHATS OU CHIENS ET PLUS SANS ETRE TITULAIRE D'UN PERMIS DELIVRE A CETTE FIN PAR LE MINISTRE.,"1316 MONTEE HOPE SAINTE-CLOTILDE, (QC) J0K1V0",BIEN-ETRE ANIMAL,,11/23/2022 00:00:00,06/10/2025 00:00:00,06/25/2025 00:00:00,2500 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,               ,,16 al.1             ,PERMIS REQUIS PROPRIO-GARIEN CHATS-CHIENS 15+,1,MAPAQ,32,BIEN-ETRE ANIM.,45.1748201,-73.6776869
MILOT JEFFREY,,"ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS. (RECIDIVE)","39 RANG DES COLLINES BREBEUF, (QC) J0T2L0",BIEN-ETRE ANIMAL,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",11/23/2022 00:00:00,04/03/2024 00:00:00,04/18/2024 00:00:00,5000 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,               ,,5 al.1              ,BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS,1,MAPAQ,32,BIEN-ETRE ANIM.,46.0779184,-74.6729368
RESTAURANT E.S.M. INC.,EAST SIDE MARIO'S,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS ET LES MATERIAUX SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES. (RECIDIVE)","2 RUE SAINT-MARTIN BROMONT, (QC) J2L3L2",RESTAURANT,,05/09/2023 00:00:00,10/11/2024 00:00:00,10/18/2024 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,21,RESTAURATION,45.3342908,-72.6495516
RESTAURANT TAP TAP EXPRESSE INC.,,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS ET LES MATERIAUX SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES.(RECIDIVE)","1820 CH. DE CHAMBLY LONGUEUIL, (QC) J4J3X5",REST. SERVICE RAPIDE,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",05/24/2023 00:00:00,02/29/2024 00:00:00,04/18/2024 00:00:00,750 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,21,RESTAURATION,45.5297003,-73.4826286
FERME MARYVES INC.,,A EXPLOITE UNE FERME LAITIERE DONT LES LIEUX ET LES EQUIPEMENTS SERVANT A LA PREPARATION ET A L'ENTREPOSAGE DES PRODUITS N'ETAIENT PAS PROPRES.,"680 RANG DES FORTIER COURCELLES, (QC) G0M1C0",FERME LAITIERE,,04/14/2023 00:00:00,05/22/2024 00:00:00,06/10/2024 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,5,LAIT,45.8953048,-70.9391499
12947269 CANADA INC.,,"A EXPLOITE UN LIEU VISE A L'ARTICLE 2.1.1, QUI N'ETAIT PAS EXEMPT DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES RONGEURS ET LES INSECTES OU DE LEURS EXCREMENTS.","50 RUE PRINCIPALE SAINT-SAUVEUR, (QC) J0R1R6",RESTAURANT,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",01/10/2023 00:00:00,12/09/2024 00:00:00,01/27/2025 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2 al.1          ,INSECTES RONGEURS EXCREMENTS,1,MAPAQ,21,RESTAURATION,45.899339,-74.1453012
9314-1232 QUEBEC INC.,ABATTOIR DOMINIC GIRARD,"ETANT TITULAIRE D'UN PERMIS D'ABATTOIR TRANSITOIRE, A ABATTU, POUR CONSOMMATION HUMAINE, UN ANIMAL AYANT UNE APPARENCE ANORMALE.","568 ROUTE 239 SAINT-GERMAIN-DE-GRANTHAM, (QC) J0C1K0",ABATTOIR DE PROXIMITE,,12/09/2022 00:00:00,08/27/2024 00:00:00,10/16/2024 00:00:00,1000 $,R-19.1,Loi visant la régularisation et le développement d'abattoirs de proximité,               ,,11 al.1(2)          ,ANIMAUX ABATTUS AU COMPORTEMENT ANORMAL,1,MAPAQ,2,PRODUITS CARNÉS,45.8509862,-72.5587868
PAQUETTE ALAIN,SPRINGDREAM,"ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE LA CAGE OU L'ENCLOS OU IL EST GARDE SOIT CONFORME AUX EXIGENCES PREVUES A L'ARTICLE 14 DU REGLEMENT.","18845 CHEMIN DE LA COTE-NORD MIRABEL, (QC) J7J2B4",BIEN-ETRE ANIMAL,,11/18/2022 00:00:00,04/11/2024 00:00:00,04/25/2024 00:00:00,1000 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,r.10.1         ,REGL. SUR LA SECURITE ET BIEN-ETRE CHATS ET CHIENS,14                  ,PROPRIETE DE LA CAGE\ENCLOS (MATERIAUX),1,MAPAQ,32,BIEN-ETRE ANIM.,45.6383169,-73.9097306
GESTION NICOLAS FORTIN INC.,TIM HORTON #4978,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX ET LES EQUIPEMENTS SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES. (RECIDIVE)","323 ROUTE 172 SAINT-AMBROISE, (QC) G7P2N5",RESTAURANT SERVICE RAPIDE,,03/01/2023 00:00:00,04/03/2024 00:00:00,04/25/2024 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,21,RESTAURATION,48.5428744,-71.3086564
